task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/DSHA,2023-01-03,DSHA,WS_25_20,0.0,2697.4500000010476,7,7,completed
2023-01-03/DSKD,2023-01-03,DSKD,WS_19_20,0.0,2303.649999999615,8,8,completed
2023-01-03/GLPT,2023-01-03,GLPT,WS_30_20,0.0,2038.6499999986936,3,3,completed
2023-01-03/HQMW,2023-01-03,HQMW,WS_19_20,0.0,2387.9499999999216,1,1,completed
2023-01-03/IPBC,2023-01-03,IPBC,WS_8_20,0.0,2972.400000002048,3,3,completed
2023-01-03/IPGD,2023-01-03,IPGD,WS_25_20,0.0,3104.8000000025295,3,3,completed
2023-01-03/IPMG,2023-01-03,IPMG,WS_25_20,0.0,3302.250000003248,1,1,completed
2023-01-03/JJNG,2023-01-03,JJNG,WS_19_20,0.0,2588.3500000006507,1,1,completed
2023-01-03/JLTS,2023-01-03,JLTS,WS_25_20,0.0,3417.5500000036673,1,1,completed
2023-01-03/JMNS,2023-01-03,JMNS,WS_2_20,0.0,686.949999999923,1,1,completed
2023-01-03/KAMP,2023-01-03,KAMP,WS_8_20,0.0,3081.300000002444,2,2,completed
2023-01-03/KBES,2023-01-03,KBES,WS_2_20,0.0,2750.0000000012387,119,119,completed
2023-01-03/KCTJ,2023-01-03,KCTJ,WS_30_20,0.0,2454.550000000164,11,11,completed
2023-01-03/KELS,2023-01-03,KELS,WS_30_20,0.0,2663.500000000924,5,5,completed
2023-01-03/KIDP,2023-01-03,KIDP,WS_25_20,0.0,3688.6000000046533,4,4,completed
2023-01-03/KJIN,2023-01-03,KJIN,WS_30_20,0.0,3350.400000003423,29,29,completed
2023-01-03/KJRH,2023-01-03,KJRH,WS_2_20,0.0,5287.000000010468,96,96,completed
2023-01-03/KJSC,2023-01-03,KJSC,WS_25_20,0.0,4580.500000007898,9,9,completed
2023-01-03/KLGU,2023-01-03,KLGU,WS_2_20,0.0,6018.800000013131,17,17,completed
2023-01-03/KOLA,2023-01-03,KOLA,WS_19_20,0.0,5239.650000010296,167,167,completed
2023-01-03/KOMA,2023-01-03,KOMA,WS_25_20,0.0,5471.150000011138,26,26,completed
2023-01-03/KPAS,2023-01-03,KPAS,WS_30_20,0.0,6375.8500000144295,120,120,completed
2023-01-03/KPBR,2023-01-03,KPBR,WS_2_20,0.0,7311.300000017833,18,18,completed
2023-01-03/KTUN,2023-01-03,KTUN,WS_8_20,0.0,5655.600000011809,146,146,completed
2023-01-03/KULA,2023-01-03,KULA,WS_19_20,0.0,5725.200000012062,11,11,completed
2023-01-03/LARK,2023-01-03,LARK,WS_30_20,0.0,8449.750000017286,107,107,completed
2023-01-03/MMIM,2023-01-03,MMIM,WS_2_20,0.0,8863.300000011268,54,54,completed
2023-01-03/MMJJ,2023-01-03,MMJJ,WS_13_20,0.0,3715.5500000047514,7,7,completed
2023-01-03/MMMR,2023-01-03,MMMR,WS_8_20,0.0,5779.55000001226,3,3,completed
2023-01-03/MMNB,2023-01-03,MMNB,WS_13_20,0.0,4108.700000006182,2,2,completed
2023-01-03/MMPL,2023-01-03,MMPL,WS_13_20,0.0,7537.900000018657,165,165,completed
2023-01-03/MMSA,2023-01-03,MMSA,WS_2_20,0.0,9192.95000000647,6,6,completed
2023-01-03/MMST,2023-01-03,MMST,WS_8_20,0.0,7431.800000018271,56,56,completed
2023-01-03/MMTI,2023-01-03,MMTI,WS_13_20,0.0,7647.950000019057,3,3,completed
2023-01-03/MMTU,2023-01-03,MMTU,WS_19_20,0.0,7962.0000000202,92,92,completed
2023-01-03/MSAI,2023-01-03,MSAI,WS_30_20,0.0,9181.450000006638,26,26,completed
2023-01-03/MTKB,2023-01-03,MTKB,WS_13_20,0.0,10215.799999991586,127,127,completed
2023-01-03/PAGU,2023-01-03,PAGU,WS_30_20,0.0,10072.699999993669,32,32,completed
2023-01-03/PANJ,2023-01-03,PANJ,WS_30_20,0.0,10909.64999998149,17,17,completed
2023-01-03/PERL,2023-01-03,PERL,WS_13_20,0.0,10367.049999989385,4,4,completed
2023-01-03/PJOT,2023-01-03,PJOT,WS_8_20,0.0,7694.100000019225,10,10,completed
2023-01-03/PKMT,2023-01-03,PKMT,WS_13_20,0.0,10532.449999986979,2,2,completed
2023-01-03/PMJY,2023-01-03,PMJY,WS_8_20,0.0,8076.750000020617,6,6,completed
2023-01-03/PONT,2023-01-03,PONT,WS_2_20,0.0,9365.950000003953,3,3,completed
2023-01-03/PULA,2023-01-03,PULA,WS_2_20,0.0,13195.099999948232,211,211,completed
2023-01-03/PUPT,2023-01-03,PUPT,WS_19_20,0.0,7962.1500000202,1,1,completed
2023-01-03/SEBR,2023-01-03,SEBR,WS_25_20,0.0,7423.35000001824,68,68,completed
2023-01-03/SEMY,2023-01-03,SEMY,WS_19_20,0.0,8673.600000014028,10,10,completed
2023-01-03/SPER,2023-01-03,SPER,WS_30_20,0.0,11600.449999971437,15,15,completed
2023-01-03/SPRG,2023-01-03,SPRG,WS_25_20,0.0,7610.350000018921,2,2,completed
2023-01-03/SRPA,2023-01-03,SRPA,WS_8_20,0.0,8608.050000014982,14,14,completed
2023-01-03/SRSD,2023-01-03,SRSD,WS_8_20,0.0,8864.750000011247,15,15,completed
2023-01-03/SS02,2023-01-03,SS02,WS_19_20,0.0,8731.550000013185,1,1,completed
2023-01-03/SS14,2023-01-03,SS14,WS_13_20,0.0,11034.04999997968,17,17,completed
2023-01-03/STT3,2023-01-03,STT3,WS_19_20,0.0,9172.550000006768,8,8,completed
2023-01-03/TGKK,2023-01-03,TGKK,WS_25_20,0.0,7706.050000019269,1,1,completed
2023-01-03/TJKR,2023-01-03,TJKR,WS_30_20,0.0,12096.249999964222,14,14,completed
2023-01-03/TMAB,2023-01-03,TMAB,WS_25_20,0.0,9860.099999996763,98,98,completed
2023-01-03/TMCO,2023-01-03,TMCO,WS_25_20,0.0,10905.649999981548,29,29,completed
2023-01-03/TMKR,2023-01-03,TMKR,WS_2_20,0.0,13539.299999943223,12,12,completed
2023-01-03/TMMI,2023-01-03,TMMI,WS_13_20,0.0,11404.599999974287,6,6,completed
2023-01-03/TMMU,2023-01-03,TMMU,WS_13_20,0.0,12083.499999964408,19,19,completed
2023-01-03/TMST,2023-01-03,TMST,WS_30_20,0.0,14106.49999993497,75,75,completed
2023-01-03/TMYL,2023-01-03,TMYL,WS_8_20,0.0,9412.500000003276,4,4,completed
2023-01-03/TSDA,2023-01-03,TSDA,WS_8_20,0.0,11619.599999971158,68,68,completed
2023-01-03/TSGB,2023-01-03,TSGB,WS_2_20,0.0,14555.84999992843,25,25,completed
2023-01-03/TTNG,2023-01-03,TTNG,WS_19_20,0.0,9808.549999997513,22,22,completed
2023-01-03/WAP2,2023-01-03,WAP2,WS_25_20,0.0,12725.449999955066,66,66,completed
2023-01-03/WBEN,2023-01-03,WBEN,WS_2_20,0.0,16176.699999904844,109,109,completed
2023-01-03/WJER,2023-01-03,WJER,WS_30_20,0.0,15316.149999917367,82,82,completed
2023-01-03/WJGK,2023-01-03,WJGK,WS_8_20,0.0,12991.0999999512,57,57,completed
2023-01-03/WJYG,2023-01-03,WJYG,WS_13_20,0.0,13438.49999994469,63,63,completed
2023-01-03/WMTK,2023-01-03,WMTK,WS_25_20,0.0,14420.5499999304,66,66,completed
2023-01-03/WRA2,2023-01-03,WRA2,WS_19_20,0.0,10782.949999983333,36,36,completed
2023-01-03/WRAU,2023-01-03,WRAU,WS_8_20,0.0,15095.199999920582,124,124,completed
2023-01-03/WTML,2023-01-03,WTML,WS_13_20,0.0,15239.099999918488,105,105,completed
2023-01-03/WTRG,2023-01-03,WTRG,WS_19_20,0.0,12364.099999960325,62,62,completed
