resource_id,capacity,before_load,after_load,before_normalized_load,after_normalized_load
lane:230,,122.33333333333333,5344.166666666665,0.006189776528921706,0.27040215858293526
lane:231,,122.33333333333333,6069.499999999997,0.006189776528921706,0.3071023049778497
lane:232,,134.33333333333331,7961.499999999996,0.006796948068543454,0.40283301772487856
lane:233,,597.6666666666666,10275.500000000005,0.030240515848383158,0.5199159296152727
lane:234,,478.8333333333333,9076.833333333334,0.024227831018517797,0.4592662391575001
lane:235,,478.8333333333333,9614.833333333336,0.024227831018517797,0.4864877631838752
lane:236,,478.8333333333333,10786.833333333338,0.024227831018517797,0.5457881835535994
lane:237,,482.3333333333333,12869.000000000004,0.024404922717574138,0.6511408786160229
lane:238,,482.3333333333333,13605.66666666667,0.024404922717574138,0.6884144647983579
lane:239,,482.3333333333333,14322.000000000004,0.024404922717574138,0.7246592325385561
lane:24,,0.0,13.999999999999996,0.0,0.0007083667962253722
lane:240,,482.3333333333333,14322.000000000004,0.024404922717574138,0.7246592325385561
lane:241,,367.0,13214.500000000004,0.018569329586765118,0.668622359194299
lane:242,,367.0,13214.500000000004,0.018569329586765118,0.668622359194299
lane:243,,367.0,13214.500000000004,0.018569329586765118,0.668622359194299
lane:244,,367.0,13214.500000000004,0.018569329586765118,0.668622359194299
lane:245,,367.0,13214.500000000004,0.018569329586765118,0.668622359194299
lane:246,,0.0,0.0,0.0,0.0
lane:247,,0.0,0.0,0.0,0.0
lane:248,,0.0,0.0,0.0,0.0
lane:249,,0.0,0.0,0.0,0.0
lane:25,,0.0,13.999999999999996,0.0,0.0007083667962253722
lane:250,,0.0,0.0,0.0,0.0
lane:251,,0.0,0.0,0.0,0.0
lane:252,,0.0,0.0,0.0,0.0
lane:253,,0.0,0.0,0.0,0.0
lane:254,,0.0,0.0,0.0,0.0
lane:255,,0.0,0.0,0.0,0.0
lane:256,,0.0,0.0,0.0,0.0
lane:257,,0.0,0.0,0.0,0.0
lane:258,,0.0,0.0,0.0,0.0
lane:259,,0.0,0.0,0.0,0.0
lane:26,,0.0,290.83333333333326,0.0,0.014715476897777078
lane:260,,0.0,0.0,0.0,0.0
lane:261,,0.0,0.0,0.0,0.0
lane:262,,0.0,0.0,0.0,0.0
lane:263,,0.0,0.0,0.0,0.0
lane:264,,0.0,0.0,0.0,0.0
lane:265,,0.0,855.0,0.0,0.04326097219804953
lane:266,,0.0,855.0,0.0,0.04326097219804953
lane:267,,1445.5,8103.833333333333,0.0731388717102697,0.4100347468198367
lane:268,,1646.166666666667,10479.166666666664,0.08329212912283339,0.5302209799127414
lane:269,,3041.4999999999995,13263.833333333336,0.15389268647996213,0.6711185088571884
lane:27,,0.0,448.83333333333314,0.0,0.022709902169463416
lane:270,,5081.500000000001,16069.166666666666,0.2571118482156593,0.8130617221198724
lane:271,,4172.500000000001,13823.5,0.21111860408931193,0.6994363148301025
lane:272,,4172.500000000001,14437.833333333332,0.21111860408931193,0.7305201244835159
lane:273,,4172.500000000001,15774.5,0.21111860408931193,0.7981522876469384
lane:274,,4709.000000000001,18104.000000000007,0.23826423167323424,0.9160194627760105
lane:275,,4714.333333333335,18906.000000000004,0.23853408569084394,0.9565987606740638
lane:276,,4735.666666666668,19735.0,0.23961350176128257,0.9985441945362661
lane:277,,4735.666666666668,19735.0,0.23961350176128257,0.9985441945362661
lane:278,,4336.500000000002,17573.5,0.2194166151308092,0.8891774209618987
lane:279,,4336.500000000002,17573.5,0.2194166151308092,0.8891774209618987
lane:28,,0.0,630.166666666667,0.0,0.031884938768192074
lane:280,,4336.500000000002,17573.5,0.2194166151308092,0.8891774209618987
lane:281,,4336.500000000002,17573.5,0.2194166151308092,0.8891774209618987
lane:282,,4336.500000000002,17573.5,0.2194166151308092,0.8891774209618987
lane:283,,0.0,0.0,0.0,0.0
lane:284,,0.0,0.0,0.0,0.0
lane:285,,0.0,0.0,0.0,0.0
lane:286,,0.0,0.0,0.0,0.0
lane:287,,0.0,0.0,0.0,0.0
lane:288,,0.0,8591.333333333336,0.0,0.4347010906169703
lane:289,,0.0,4783.333333333332,0.0,0.24202532204366883
lane:29,,0.0,900.8333333333336,0.0,0.045580030161882605
lane:290,,0.0,2867.6666666666665,0.0,0.14509713209349712
lane:291,,0.0,0.0,0.0,0.0
lane:292,,0.0,0.0,0.0,0.0
lane:293,,0.0,0.0,0.0,0.0
lane:294,,0.0,0.0,0.0,0.0
lane:295,,0.0,0.0,0.0,0.0
lane:296,,0.0,0.0,0.0,0.0
lane:297,,0.0,2402.9999999999995,0.0,0.12158610080925497
lane:298,,0.0,0.0,0.0,0.0
lane:299,,0.0,0.0,0.0,0.0
lane:3,,0.0,0.0,0.0,0.0
lane:30,,0.0,1182.9999999999998,0.0,0.059856994281043956
lane:300,,0.0,0.0,0.0,0.0
lane:301,,0.0,0.0,0.0,0.0
lane:302,,0.0,1081.0,0.0,0.05469603619425911
lane:303,,0.0,1081.0,0.0,0.05469603619425911
lane:304,,3256.833333333333,6647.666666666667,0.16478804244095238,0.3363561670743477
lane:305,,4998.833333333333,9501.666666666662,0.2529291109427094,0.4807617982477198
lane:306,,7860.166666666666,12334.333333333332,0.39770579139029505,0.6240880133506537
lane:307,,11894.166666666666,15258.333333333336,0.601816623959806,0.772035478505153
lane:308,,1993.0,3907.333333333333,0.10084107320551194,0.1977017996512813
lane:309,,2302.0,4844.333333333333,0.11647574035077195,0.24511177737007944
lane:31,,0.0,1455.6666666666663,0.0,0.0736532809313381
lane:310,,2693.0,5784.666666666666,0.13625941301678057,0.2926904138498836
lane:311,,2693.0,5784.666666666666,0.13625941301678057,0.2926904138498836
lane:312,,2989.4999999999995,5861.0,0.1512616098082679,0.296552699476922
lane:313,,2989.4999999999995,5861.0,0.1512616098082679,0.296552699476922
lane:314,,864.0,1605.0,0.04371635085276584,0.08120919342440877
lane:315,,0.0,0.0,0.0,0.0
lane:316,,0.0,0.0,0.0,0.0
lane:317,,0.0,0.0,0.0,0.0
lane:318,,0.0,0.0,0.0,0.0
lane:319,,0.0,0.0,0.0,0.0
lane:32,,0.0,1727.6666666666663,0.0,0.08741583582943106
lane:320,,0.0,0.0,0.0,0.0
lane:321,,0.0,0.0,0.0,0.0
lane:322,,0.0,0.0,0.0,0.0
lane:323,,0.0,0.0,0.0,0.0
lane:324,,0.0,0.0,0.0,0.0
lane:325,,0.0,0.0,0.0,0.0
lane:326,,0.0,0.0,0.0,0.0
lane:327,,0.0,0.0,0.0,0.0
lane:328,,0.0,0.0,0.0,0.0
lane:329,,0.0,1267.9999999999998,0.0,0.06415779268669801
lane:33,,0.0,1727.6666666666663,0.0,0.08741583582943106
lane:330,,0.0,1267.9999999999998,0.0,0.06415779268669801
lane:331,,6177.666666666666,6766.833333333331,0.3125752817724958,0.3423857177803135
lane:332,,9582.333333333334,9626.833333333336,0.4848433402640662,0.48709493472349696
lane:333,,13987.666666666664,12546.16666666667,0.70774275880965,0.6348062776125878
lane:334,,18918.33333333333,15427.500000000002,0.9572227980897857,0.7805949106262096
lane:335,,3571.0,4748.333333333333,0.18068413066577177,0.24025440505310547
lane:336,,4233.666666666667,5844.333333333333,0.21421349235377274,0.29570940567189175
lane:337,,5017.999999999999,6958.999999999999,0.25389889881849415,0.3521088953523119
lane:338,,5017.999999999999,6958.999999999999,0.25389889881849415,0.3521088953523119
