rack_id,abc_present,abc_skus,abc_sku_count,abc_load_count,abc_weight_kg,abc_visit_load,abc_occupied_slots,affinity_present,affinity_skus,affinity_sku_count,affinity_load_count,affinity_weight_kg,affinity_visit_load,affinity_occupied_slots,ctbsa_present,ctbsa_skus,ctbsa_sku_count,ctbsa_load_count,ctbsa_weight_kg,ctbsa_visit_load,ctbsa_occupied_slots,affinity_sku_set_changed_vs_abc,affinity_load_set_changed_vs_abc,ctbsa_sku_set_changed_vs_abc,ctbsa_load_set_changed_vs_abc
G7_12,True,107414|107455|110266|110591|111322|112212|112450|113314|116001|118501|139236|140881,12,12,35.19298,1955.0,12,True,101105|105418|107113|107292|110302|110392|110463|111270|111305|112442|112444|113202,12,12,33.917080000000006,2258.0,12,True,101097|101203|101305|110338|110475|110592|112275|132437|139112,9,11,76.85308000000002,2827.0,11,True,True,True,True
G7_13,True,107258|107291|110173|110523|111315|111356|112308|112323|125617|131889|135096|138351,12,12,29.71663,3121.0,12,True,109969|110199|110338|110497|110609|111998|112008|112069|113203|114652|134916|149347,12,12,68.53611000000002,3071.0,12,True,107136|107303|110270|111321|111391|113162|122632,7,7,33.25803,3202.0,7,True,True,True,True
G7_14,True,101073|101334|107274|107343|110151|110426|110609|110622|111241|112377|112435|121807,12,12,64.98328,3578.0,12,True,101074|101333|107178|110149|110292|111273|112011|112053|112273|120449|122980|124899,12,12,68.25788999999999,4313.0,12,True,107281|110166|110278|110398|110439|111372|112080|115988|121568|121875|132450,11,11,84.8418,3346.0,11,True,True,True,True
G7_15,True,101022|107131|107458|110294|110358|110361|110448|110524|111246|115686|124184|138350,12,12,48.27203000000001,4984.0,12,True,110154|110168|110298|110317|110575|111220|111362|111380|112380|121904|131216|137523,12,12,87.53602,5190.0,12,True,101164|101276|107329|110157|110231|110324|110465|132437|132591|136923,10,11,94.34136000000001,3710.0,11,True,True,True,True
G7_2,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,101192|111964|111997|112230|115589|127405|127444|129782,8,8,66.4755,1248.0,8,False,False,True,True
G7_4,True,111391|131889|132437|139112,4,12,110.39724000000002,112.0,12,True,110150|110393|110475|111391|131889|132437|139112,7,12,121.53408000000002,192.0,12,True,110306|110393|111238|111321|111391|112444|120049|121875|131889|135368,10,11,117.67500000000001,1604.0,11,True,True,True,True
G7_5,True,110150|110393|111391|131889|132437|139112,6,12,122.40816000000002,152.0,12,True,109989|110178|110221|110299|111261|111380|111391|112394|120450|121875|123310|136923,12,12,136.44493,2153.0,12,True,107444|110161|110475|112381|113114|131216|132437|139112,8,11,62.483070000000005,1692.0,11,True,True,True,True
G7_6,True,110150|110278|110393|110475|111391|121875|131889|132437|132450|139112,10,12,134.18816,219.0,12,True,107170|107238|110354|110604|111276|111376|112269|112403|123094|131888|132437|134029,12,12,129.79044000000002,3425.0,12,True,110441|110468|111238|111391|115572|124826|125286|132437|139198,9,9,45.52428,1881.0,9,True,True,True,True
G7_7,True,109534|110172|110363|110379|110381|110485|110710|111897|112432|120049|131889|139112,12,12,131.16138,375.0,12,True,110157|110196|110209|110368|110381|110397|110423|112247|112330|118513|120318|131642,12,12,112.86966000000001,1325.0,12,True,107113|110169|110292|110918|124476|131889|134028|134698|139112,9,10,56.168679999999995,2066.0,10,True,True,True,True
G7_8,True,107573|110150|110292|110328|110363|110485|111233|112432|112435|120049|123034|139112,12,12,121.64975999999999,936.0,12,True,101102|110204|110292|110319|110328|110363|111208|112273|123034|132276|137330|139112,12,12,112.56480000000002,2086.0,12,True,107429|109534|110128|110162|110261|110292|110297|110307|111208|111305|132437|139112,12,12,75.5842,2194.0,12,True,True,True,True
G8_12,True,101143|107176|107449|110176|110180|110243|110370|110423|111147|111270|112003|118513,12,12,34.07437,2507.0,12,True,101182|107162|107168|107274|110481|111243|111265|112009|112073|112366|112435|134669,12,12,49.74133,3405.0,12,True,110148|110338|110342|110466|110524|110703|111236|120184|124008|125500|132437|139195,12,12,68.73367,3019.0,12,True,True,True,True
G8_13,True,101071|101292|107104|110311|110379|110585|110607|110847|112195|115770|125181|149347,12,12,43.025510000000004,3340.0,12,True,101073|101334|110151|110200|110229|110394|111303|111897|112377|121745|121807|135157,12,12,71.12869,3555.0,12,True,107094|107124|109534|110179|110284|111391|112043|112330|120447,9,9,60.51199,3285.0,9,True,True,True,True
G8_14,True,101219|107294|107366|107381|110328|110350|110444|110480|111285|112307|120779|134028,12,12,39.56796,4254.0,12,True,101104|101183|101202|101337|107124|110361|110511|110521|110572|112371|117432|120448,12,12,33.9751,5352.0,12,True,101179|107149|110390|110592|112308|116041|120049|120779|123309|124666|132437,11,12,76.92844000000002,3516.0,12,True,True,True,True
G8_15,True,101147|101177|101291|107124|107334|110267|110511|110521|110572|111363|112371|112451,12,12,38.178520000000006,5539.0,12,True,101180|101193|101318|107293|110163|110182|110346|110520|110541|112317|112332|122632,12,12,41.422920000000005,6166.0,12,True,100949|101221|110150|110162|110197|110322|110342|110394|110533,9,9,46.17665,3579.0,9,True,True,True,True
G8_2,True,101158|101192|107177|110210|110218|110343|110386|112013|112040|112392|115591|138935,12,12,103.20198,3873.0,12,True,101158|101192|110210|110218|110343|110349|110386|111996|112013|112040|115591|127405,12,12,107.93153000000001,3640.0,12,True,101158|101192|107177|110210|110218|110343|110386|112013|112040|112392|115591|138935,12,12,103.20198,3892.0,12,True,True,False,False
G8_4,True,111391|131889|132437|139112,4,12,111.61224000000003,111.0,12,True,110150|110393|110475|111391|131889|132437|139112,7,12,121.59408,245.0,12,True,109989|110231|110278|110332|110521|112004|112051|123310|131889|132494|139112,11,11,69.32356,1659.0,11,True,True,True,True
G8_5,True,110150|110278|110393|110475|111391|131889|132437|132450|139112,9,12,134.31408,261.0,12,True,107573|110130|110172|110259|110710|111322|112021|112198|112396|112444|117015|120235,12,12,124.69182,904.0,12,True,110215|110466|110475|110543|111324|112273|131889|131970|132437|137562,10,11,81.28026,1879.0,11,True,True,True,True
G8_6,True,110150|110161|110172|110278|110379|110393|111391|111897|112432|121875|131889|139112,12,12,131.97138,308.0,12,True,101164|110190|110379|110426|110542|110847|111988|112357|115951|117027|132610|133308,12,12,120.59006000000001,1635.0,12,True,110503|110620|111391|112032|113093|122675|123305|132437|137560,9,10,59.91914,1993.0,10,True,True,True,True
G8_7,True,110150|110161|110278|110292|110328|110342|110393|110432|110492|112208|115988|124008,12,12,143.45372,875.0,12,True,101200|110297|110324|110325|110393|110398|110484|110543|112208|113194|132277|134683,12,12,120.65315,3696.0,12,True,107202|107261|110250|111376|122980|132437|134027|139112|140839,9,10,51.93942,2159.0,10,True,True,True,True
G8_8,True,110150|110161|110278|110292|110342|110347|110432|111233|112208|115988|118475|124008,12,12,136.18895999999998,1432.0,12,True,110336|110385|110418|111212|111228|111237|111391|120450|125413|125570|129530|136998,12,12,123.47950999999999,4881.0,12,True,107263|107327|110278|110432|110475|112003|112394|131889|132437,9,9,78.94332,2321.0,9,True,True,True,True
